timestamp,open,high,low,close,vwap,volume,count
2025-01-05 01:20:00,0.99981,0.99981,0.9998,0.9998,0.9998,5085.29719766,6
2025-01-05 01:21:00,0.9998,0.9998,0.9998,0.9998,0.9998,2630.5222,3
2025-01-05 01:22:00,0.99981,0.99981,0.9998,0.9998,0.9998,120.1611,2
2025-01-05 01:23:00,0.99981,0.99981,0.99981,0.99981,0.99981,2960.87707,5
2025-01-05 01:24:00,0.99981,0.99981,0.99981,0.99981,0.99981,8162.26353313,12
2025-01-05 01:25:00,0.99981,0.99981,0.99981,0.99981,0.99981,2578.07326262,4
2025-01-05 01:26:00,0.99981,0.99982,0.99981,0.99982,0.99981,9154.65342307,7
2025-01-05 01:27:00,0.99983,0.99983,0.99982,0.99982,0.99982,1707.59709268,6
2025-01-05 01:28:00,0.99983,0.99983,0.99982,0.99983,0.99982,672.0678,3
2025-01-05 01:29:00,0.99983,0.99983,0.99983,0.99983,0.99983,18.8337,1
2025-01-05 01:30:00,0.99982,0.99983,0.99982,0.99983,0.99982,252.16833575,4
2025-01-05 01:31:00,0.99983,0.99984,0.99983,0.99984,0.99983,47450.26585816,6
2025-01-05 01:32:00,0.99983,0.99984,0.99983,0.99984,0.99983,5126.025207,4
2025-01-05 01:33:00,0.99984,0.99986,0.99984,0.99985,0.99985,20520.0429113,22
2025-01-05 01:34:00,0.99985,0.99985,0.99984,0.99985,0.99984,20249.92901723,42
2025-01-05 01:35:00,0.99984,0.99984,0.99984,0.99984,0.99984,13642.07958958,14
2025-01-05 01:36:00,0.99985,0.99985,0.99984,0.99984,0.99984,37132.44957958,32
2025-01-05 01:37:00,0.99984,0.99986,0.99984,0.99986,0.99985,42673.39436265,10
2025-01-05 01:38:00,0.99986,0.99986,0.99985,0.99985,0.99985,6136.7840008,7
2025-01-05 01:39:00,0.99985,0.99985,0.99985,0.99985,0.99985,720.4,2
2025-01-05 01:40:00,0.99986,0.99986,0.99985,0.99985,0.99985,2020.0,3
2025-01-05 01:41:00,0.99985,0.99985,0.99984,0.99984,0.99984,36338.35601642,27
2025-01-05 01:42:00,0.99984,0.99984,0.99984,0.99984,0.99984,540.1953,2
2025-01-05 01:43:00,0.99985,0.99985,0.99984,0.99984,0.99984,5658.65834916,5
2025-01-05 01:44:00,0.99984,0.99984,0.99984,0.99984,0.99984,5800.14056916,3
2025-01-05 01:45:00,0.99985,0.99985,0.99984,0.99984,0.99984,10114.79151543,10
2025-01-05 01:46:00,0.99984,0.99985,0.99983,0.99983,0.99983,6547.13135619,13
2025-01-05 01:47:00,0.99984,0.99985,0.99984,0.99985,0.99984,1990.39976376,4
2025-01-05 01:48:00,0.99985,0.99985,0.99984,0.99984,0.99984,13354.28982636,15
2025-01-05 01:49:00,0.99984,0.99984,0.99983,0.99984,0.99983,25629.03416376,36
2025-01-05 01:50:00,0.99984,0.99984,0.99983,0.99983,0.99983,14701.51735313,16
2025-01-05 01:51:00,0.99983,0.99984,0.99983,0.99983,0.99983,17251.99404824,18
2025-01-05 01:52:00,0.99983,0.99984,0.99983,0.99983,0.99983,7235.06170493,16
2025-01-05 01:53:00,0.99983,0.99983,0.99983,0.99983,0.0,0.0,0
2025-01-05 01:54:00,0.99983,0.99983,0.99983,0.99983,0.99983,110.0,1
2025-01-05 01:55:00,0.99983,0.99984,0.99983,0.99984,0.99983,33609.55087025,24
2025-01-05 01:56:00,0.99984,0.99984,0.99981,0.99981,0.99982,20920.3716155,19
2025-01-05 01:57:00,0.99981,0.99982,0.99981,0.99981,0.99981,13957.36393783,20
2025-01-05 01:58:00,0.99981,0.99982,0.99981,0.99981,0.99981,14583.70493267,28
2025-01-05 01:59:00,0.99981,0.99981,0.9998,0.9998,0.9998,14707.6070954,18
2025-01-05 02:00:00,0.9998,0.99982,0.9998,0.99981,0.9998,28575.09934455,48
2025-01-05 02:01:00,0.99981,0.99982,0.9998,0.9998,0.99981,15083.6668685,23
2025-01-05 02:02:00,0.99982,0.99982,0.99982,0.99982,0.99982,60.8143,1
2025-01-05 02:03:00,0.99981,0.99981,0.99981,0.99981,0.99981,6911.66702253,11
2025-01-05 02:04:00,0.99981,0.99981,0.9998,0.99981,0.9998,12741.0041,10
