timestamp,open,high,low,close,vwap,volume,count
2025-01-03 14:20:00,0.02696,0.02696,0.02696,0.02696,0.0,0.0,0
2025-01-03 14:25:00,0.02696,0.02696,0.02696,0.02696,0.0,0.0,0
2025-01-03 14:30:00,0.02696,0.02696,0.02696,0.02696,0.0,0.0,0
2025-01-03 14:35:00,0.02704,0.02717,0.02704,0.02717,0.0271,330.0,2
2025-01-03 14:40:00,0.02717,0.02717,0.02717,0.02717,0.0,0.0,0
2025-01-03 14:45:00,0.02708,0.02717,0.02708,0.02717,0.02711,278703.97905454,8
2025-01-03 14:50:00,0.02712,0.02712,0.02712,0.02712,0.02712,3680.52999631,1
2025-01-03 14:55:00,0.02718,0.02718,0.02718,0.02718,0.02718,8431.29397445,3
2025-01-03 15:00:00,0.02724,0.02724,0.02724,0.02724,0.02724,26980.0,2
2025-01-03 15:05:00,0.02726,0.02728,0.02726,0.02728,0.02726,18164.724093,4
2025-01-03 15:10:00,0.02734,0.02734,0.02727,0.02727,0.02728,10681.04013991,2
2025-01-03 15:15:00,0.02727,0.02727,0.02727,0.02727,0.0,0.0,0
2025-01-03 15:20:00,0.02727,0.02727,0.02727,0.02727,0.0,0.0,0
2025-01-03 15:25:00,0.02735,0.02735,0.02735,0.02735,0.02735,23.39937,1
2025-01-03 15:30:00,0.02739,0.0274,0.02739,0.0274,0.02739,4320.48336207,3
2025-01-03 15:35:00,0.02748,0.02752,0.02748,0.02752,0.02749,952.34114248,2
2025-01-03 15:40:00,0.02747,0.02747,0.0274,0.0274,0.02741,652185.15666145,12
2025-01-03 15:45:00,0.02759,0.02759,0.02759,0.02759,0.02759,3500.0,1
2025-01-03 15:50:00,0.02759,0.02759,0.02759,0.02759,0.0,0.0,0
2025-01-03 15:55:00,0.02762,0.02763,0.02762,0.02763,0.02762,49527.59993462,7
2025-01-03 16:00:00,0.02772,0.02776,0.02772,0.02776,0.02775,100000.0,4
2025-01-03 16:05:00,0.02776,0.02776,0.02776,0.02776,0.0,0.0,0
2025-01-03 16:10:00,0.02761,0.02761,0.02761,0.02761,0.02761,26622.0,2
2025-01-03 16:15:00,0.02762,0.02762,0.02762,0.02762,0.02762,52.63095,1
2025-01-03 16:20:00,0.02762,0.02762,0.02762,0.02762,0.0,0.0,0
2025-01-03 16:25:00,0.02762,0.02762,0.02762,0.02762,0.0,0.0,0
2025-01-03 16:30:00,0.02774,0.02774,0.02774,0.02774,0.02774,376.10249813,1
2025-01-03 16:35:00,0.02777,0.02777,0.02777,0.02777,0.02777,1028.18171898,1
2025-01-03 16:40:00,0.02777,0.02777,0.02777,0.02777,0.0,0.0,0
2025-01-03 16:45:00,0.02775,0.02775,0.02775,0.02775,0.02775,40000.0,1
2025-01-03 16:50:00,0.02775,0.02775,0.02775,0.02775,0.0,0.0,0
2025-01-03 16:55:00,0.02771,0.02771,0.02771,0.02771,0.02771,646.08122427,2
2025-01-03 17:00:00,0.02771,0.02771,0.02771,0.02771,0.0,0.0,0
2025-01-03 17:05:00,0.02778,0.02778,0.02778,0.02778,0.02778,719.94240461,1
