timestamp,open,high,low,close,vwap,volume,count
2025-01-05 01:20:00,1.03038,1.03038,1.03034,1.03034,1.03034,3377.56898291,39
2025-01-05 01:21:00,1.03035,1.03035,1.03034,1.03035,1.03034,388.63798794,5
2025-01-05 01:22:00,1.03034,1.03037,1.03034,1.03035,1.03035,624.94065927,66
2025-01-05 01:23:00,1.03035,1.03038,1.03035,1.03036,1.03037,189.55760649,9
2025-01-05 01:24:00,1.03033,1.03033,1.03032,1.03033,1.03032,150.14836156,24
2025-01-05 01:25:00,1.03032,1.03036,1.03032,1.03036,1.03034,60.75567644,2
2025-01-05 01:26:00,1.03036,1.03038,1.03034,1.03038,1.03035,1077.46838272,9
2025-01-05 01:27:00,1.03032,1.03032,1.03032,1.03032,1.03032,299.01359566,19
2025-01-05 01:28:00,1.03031,1.03031,1.03031,1.03031,1.03031,559.012828,9
2025-01-05 01:29:00,1.0303,1.0303,1.03027,1.03029,1.03028,547.44264689,4
2025-01-05 01:30:00,1.03026,1.03029,1.03026,1.03029,1.03028,4924.00933143,10
2025-01-05 01:31:00,1.03028,1.03028,1.03024,1.03027,1.03026,2402.24352726,12
2025-01-05 01:32:00,1.03025,1.03025,1.03022,1.03022,1.03022,366.98824151,11
2025-01-05 01:33:00,1.03025,1.03025,1.03025,1.03025,1.03025,468.62858529,1
2025-01-05 01:34:00,1.03023,1.03027,1.03023,1.03026,1.03024,1794.76886594,15
2025-01-05 01:35:00,1.03021,1.03021,1.03018,1.0302,1.0302,4078.90165506,5
2025-01-05 01:36:00,1.03015,1.03022,1.03015,1.03022,1.03019,1950.80470196,10
2025-01-05 01:37:00,1.03023,1.03024,1.03017,1.03017,1.03017,6274.65292645,11
2025-01-05 01:38:00,1.03018,1.03022,1.03017,1.03021,1.03019,1955.96201454,13
2025-01-05 01:39:00,1.03022,1.03024,1.03022,1.03022,1.03022,570.02426216,5
2025-01-05 01:40:00,1.03022,1.03026,1.03022,1.03024,1.03024,1020.80226914,11
2025-01-05 01:41:00,1.03023,1.03029,1.03023,1.03029,1.03025,1042.55802621,11
2025-01-05 01:42:00,1.03031,1.03032,1.03031,1.03032,1.03031,1321.84899604,3
2025-01-05 01:43:00,1.0303,1.0303,1.0303,1.0303,1.0303,579.042755,3
2025-01-05 01:44:00,1.03032,1.03032,1.03029,1.03029,1.0303,291.4222858,4
2025-01-05 01:45:00,1.03029,1.0303,1.03029,1.03029,1.03029,394.68535188,5
2025-01-05 01:46:00,1.03027,1.03027,1.03025,1.03025,1.03025,435.2339304,7
2025-01-05 01:47:00,1.0303,1.03032,1.0303,1.03031,1.03031,306.02528843,3
2025-01-05 01:48:00,1.03033,1.03033,1.03031,1.03031,1.03031,416.81396471,8
2025-01-05 01:49:00,1.03031,1.03031,1.03031,1.03031,1.03031,258.4867545,6
2025-01-05 01:50:00,1.03031,1.03031,1.03029,1.03029,1.0303,7363.48863935,9
2025-01-05 01:51:00,1.0303,1.0303,1.03029,1.0303,1.03029,1665.81616905,5
2025-01-05 01:52:00,1.0303,1.03032,1.0303,1.03031,1.0303,1467.69110557,11
2025-01-05 01:53:00,1.03033,1.03033,1.0303,1.0303,1.03031,171.0263242,3
2025-01-05 01:54:00,1.03032,1.03032,1.03031,1.03031,1.03031,349.97023424,6
2025-01-05 01:55:00,1.0303,1.03034,1.0303,1.03031,1.03032,17828.69536372,12
2025-01-05 01:56:00,1.0303,1.0303,1.0303,1.0303,1.0303,1592.74575053,2
2025-01-05 01:57:00,1.0303,1.03036,1.0303,1.03035,1.03034,263.48863886,6
2025-01-05 01:58:00,1.03035,1.03036,1.03035,1.03036,1.03035,1553.37876051,3
2025-01-05 01:59:00,1.03037,1.03037,1.03035,1.03035,1.03035,8632.55447062,13
2025-01-05 02:00:00,1.03038,1.03038,1.03033,1.03036,1.03034,8844.51387212,9
2025-01-05 02:01:00,1.03035,1.03036,1.03035,1.03035,1.03035,303.69887742,4
2025-01-05 02:02:00,1.03036,1.03039,1.03036,1.03037,1.03038,345.8157093,5
2025-01-05 02:03:00,1.03037,1.03037,1.03037,1.03037,1.03037,286.10207983,1
2025-01-05 02:04:00,1.03037,1.03037,1.03037,1.03037,0.0,0.0,0
2025-01-05 02:05:00,1.03037,1.03037,1.03037,1.03037,1.03037,7.82709123,1
2025-01-05 02:06:00,1.03036,1.03036,1.03036,1.03036,1.03036,31.3024662,1
2025-01-05 02:07:00,1.03037,1.03038,1.03037,1.03038,1.03037,182.40239618,4
2025-01-05 02:08:00,1.03038,1.03038,1.03036,1.03038,1.03037,2611.3233545,17
2025-01-05 02:09:00,1.03035,1.03038,1.03035,1.03035,1.03035,711.29603945,4
2025-01-05 02:10:00,1.03035,1.03035,1.03035,1.03035,0.0,0.0,0
2025-01-05 02:11:00,1.03035,1.03035,1.03033,1.03033,1.03034,159.6052135,6
2025-01-05 02:12:00,1.03033,1.03033,1.03033,1.03033,0.0,0.0,0
2025-01-05 02:13:00,1.03036,1.03036,1.03035,1.03035,1.03035,227.76051306,13
2025-01-05 02:14:00,1.03036,1.03036,1.03034,1.03036,1.03034,951.66641848,24
2025-01-05 02:15:00,1.03035,1.03035,1.03034,1.03034,1.03034,427.1654002,3
2025-01-05 02:16:00,1.03034,1.03034,1.03034,1.03034,0.0,0.0,0
2025-01-05 02:17:00,1.03036,1.03037,1.03035,1.03037,1.03035,516.45646134,6
2025-01-05 02:18:00,1.03037,1.03037,1.03037,1.03037,1.03037,734.3957833,3
2025-01-05 02:19:00,1.03036,1.03036,1.03035,1.03036,1.03035,286.82609834,14
2025-01-05 02:20:00,1.03038,1.03038,1.03035,1.03036,1.03036,704.27335292,12
2025-01-05 02:21:00,1.03037,1.03038,1.03036,1.03036,1.03037,770.85537349,6
