timestamp,open,high,low,close,vwap,volume,count
2025-01-03 01:20:00,0.3359,0.3365556,0.3359,0.3365556,0.3360176,21712.12973752,20
2025-01-03 01:25:00,0.3365556,0.3369945,0.3365556,0.3369945,0.3368477,19330.21669506,14
2025-01-03 01:30:00,0.3370695,0.3370695,0.3370263,0.3370263,0.3370293,1597.66285384,5
2025-01-03 01:35:00,0.3368848,0.3370264,0.3362244,0.3362244,0.3367323,3636.56048366,11
2025-01-03 01:40:00,0.3364857,0.336538,0.3361546,0.336538,0.3362997,33451.35752893,12
2025-01-03 01:45:00,0.3364794,0.3372859,0.3364794,0.3372539,0.3367295,6728.59026087,21
2025-01-03 01:50:00,0.3374169,0.3387366,0.3374169,0.3387366,0.337951,3073.90968875,26
2025-01-03 01:55:00,0.3387871,0.3390645,0.3387871,0.3390645,0.3389126,70863.45745769,22
2025-01-03 02:00:00,0.339111,0.339312,0.338703,0.338887,0.3390968,76863.90094815,54
2025-01-03 02:05:00,0.3387714,0.3398627,0.3386052,0.3398627,0.3393032,51891.18841328,36
2025-01-03 02:10:00,0.3398682,0.3408019,0.3398682,0.3408019,0.3403722,182510.82178422,76
2025-01-03 02:15:00,0.3406968,0.3411515,0.3406968,0.3411432,0.3410572,14637.9985161,22
2025-01-03 02:20:00,0.341181,0.3414937,0.3408668,0.341083,0.3413311,511253.55182244,48
2025-01-03 02:25:00,0.3410361,0.3427505,0.341036,0.3422086,0.3424031,1341939.60436975,110
2025-01-03 02:30:00,0.3422844,0.3424033,0.3413052,0.3414441,0.3420106,314308.42487557,114
2025-01-03 02:35:00,0.3412031,0.3417095,0.341203,0.3417095,0.3414109,1410.14152388,18
2025-01-03 02:40:00,0.3415558,0.3415558,0.3411427,0.3412101,0.3413553,5761.61494899,12
2025-01-03 02:45:00,0.3412368,0.3414837,0.3411884,0.3412194,0.3412594,22080.33630559,15
2025-01-03 02:50:00,0.3412284,0.3412284,0.3409583,0.3409583,0.3409611,33700.52084515,9
2025-01-03 02:55:00,0.3408,0.3408778,0.340025,0.340025,0.340486,51657.79423879,17
2025-01-03 03:00:00,0.339931,0.3410083,0.339931,0.3408369,0.3404033,96378.40664019,35
