timestamp,open,high,low,close,vwap,volume,count
2025-01-03 01:20:00,0.43637,0.438885,0.436022,0.438316,0.437431,10124.07644309,42
2025-01-03 01:25:00,0.439272,0.441686,0.439272,0.441066,0.440533,83571.61490867,62
2025-01-03 01:30:00,0.440505,0.440506,0.438944,0.440178,0.43957,6150.45193896,21
2025-01-03 01:35:00,0.440742,0.444059,0.440742,0.443,0.443038,54346.22889772,57
2025-01-03 01:40:00,0.442996,0.444948,0.442993,0.444948,0.44368,72857.29833394,40
2025-01-03 01:45:00,0.44401,0.447059,0.443925,0.446439,0.445801,38969.88854341,92
2025-01-03 01:50:00,0.446488,0.447037,0.443398,0.444404,0.445339,208773.25231114,54
2025-01-03 01:55:00,0.442944,0.442944,0.441377,0.441691,0.441866,6401.67800298,23
2025-01-03 02:00:00,0.441699,0.446829,0.441699,0.446829,0.44521,84790.57493713,92
2025-01-03 02:05:00,0.446852,0.452295,0.446849,0.451386,0.450667,159249.85815797,177
2025-01-03 02:10:00,0.451953,0.453161,0.448034,0.448953,0.450609,87582.84570073,82
2025-01-03 02:15:00,0.448702,0.451576,0.448702,0.450549,0.450763,33192.72548149,61
2025-01-03 02:20:00,0.450716,0.453037,0.450055,0.453037,0.45163,324286.14441822,91
2025-01-03 02:25:00,0.453035,0.457649,0.453035,0.457287,0.455926,111749.44162435,142
2025-01-03 02:30:00,0.457613,0.458474,0.45599,0.456955,0.45717,98206.19963306,100
2025-01-03 02:35:00,0.455829,0.456109,0.452029,0.4526,0.454213,20177.12643326,53
2025-01-03 02:40:00,0.452829,0.452829,0.451152,0.451945,0.452058,67460.55501092,44
2025-01-03 02:45:00,0.451924,0.457837,0.451924,0.456716,0.456683,352990.89487903,121
2025-01-03 02:50:00,0.457,0.459853,0.455018,0.455541,0.458465,141920.66346425,107
2025-01-03 02:55:00,0.455539,0.456196,0.45217,0.45217,0.45515,36994.44984724,28
2025-01-03 03:00:00,0.452772,0.455003,0.45,0.451985,0.450609,365422.77329607,142
2025-01-03 03:05:00,0.450869,0.45433,0.450869,0.45433,0.451704,117158.37446125,95
2025-01-03 03:10:00,0.454266,0.458513,0.454266,0.456408,0.457723,278589.4260565,88
2025-01-03 03:15:00,0.456328,0.456328,0.451111,0.451667,0.453652,46597.98329516,22
2025-01-03 03:20:00,0.451124,0.452682,0.449958,0.451726,0.451023,40126.06691621,41
2025-01-03 03:25:00,0.452319,0.454385,0.451334,0.454385,0.452236,14294.7770521,46
2025-01-03 03:30:00,0.45342,0.454086,0.450878,0.451271,0.452336,13644.98706245,24
2025-01-03 03:35:00,0.451484,0.451868,0.447994,0.449091,0.450248,113924.04549087,70
2025-01-03 03:40:00,0.449034,0.44984,0.447915,0.44877,0.448337,25251.57824702,37
2025-01-03 03:45:00,0.448059,0.448872,0.446694,0.448197,0.447025,92837.44936915,39
2025-01-03 03:50:00,0.448069,0.452339,0.448,0.451601,0.448556,43414.82491149,50
2025-01-03 03:55:00,0.4515,0.454555,0.4515,0.454405,0.45336,183370.67676804,74
2025-01-03 04:00:00,0.453604,0.453604,0.449279,0.449395,0.451114,10956.18006766,24
2025-01-03 04:05:00,0.449311,0.451144,0.448839,0.450443,0.449878,67292.516689,36
2025-01-03 04:10:00,0.450602,0.452809,0.44969,0.451904,0.450792,22352.9432399,38
2025-01-03 04:15:00,0.451904,0.453635,0.450319,0.451931,0.452421,19571.94650277,36
2025-01-03 04:20:00,0.451138,0.451301,0.448841,0.449653,0.450399,63022.5599225,44
2025-01-03 04:25:00,0.448964,0.450213,0.448839,0.448969,0.449118,54741.18363125,24
2025-01-03 04:30:00,0.448888,0.449684,0.448533,0.449684,0.448965,30188.87010167,31
2025-01-03 04:35:00,0.449425,0.45048,0.447886,0.449714,0.449718,35657.30225191,32
2025-01-03 04:40:00,0.449169,0.449353,0.44687,0.447992,0.448244,39343.29704747,26
2025-01-03 04:45:00,0.447656,0.447881,0.445457,0.447712,0.445843,162390.35704979,60
2025-01-03 04:50:00,0.447767,0.448608,0.443958,0.444671,0.444961,71165.49400219,57
2025-01-03 04:55:00,0.444662,0.445324,0.443228,0.445324,0.444117,16563.69106087,41
2025-01-03 05:00:00,0.445325,0.446494,0.444278,0.444592,0.44622,67418.76886677,47
2025-01-03 05:05:00,0.444182,0.444536,0.443382,0.444482,0.444247,5820.5783836,15
2025-01-03 05:10:00,0.444058,0.447254,0.444058,0.447254,0.445077,51948.43881737,57
2025-01-03 05:15:00,0.445478,0.445478,0.44463,0.445133,0.445071,1790.15566164,9
2025-01-03 05:20:00,0.444859,0.444859,0.441721,0.442781,0.442592,8100.69886461,23
2025-01-03 05:25:00,0.442689,0.443498,0.442338,0.443498,0.442867,6272.45929651,23
2025-01-03 05:30:00,0.442944,0.443721,0.442812,0.443247,0.443378,22985.03848602,13
2025-01-03 05:35:00,0.442989,0.444558,0.442392,0.444558,0.442772,94226.02487381,41
2025-01-03 05:40:00,0.444632,0.446547,0.444632,0.446451,0.445667,16211.34071398,39
2025-01-03 05:45:00,0.445104,0.446983,0.444761,0.446983,0.445577,10884.14204266,28
2025-01-03 05:50:00,0.447027,0.450427,0.44645,0.449449,0.448709,20500.94822476,69
2025-01-03 05:55:00,0.448446,0.44957,0.448446,0.448717,0.449204,60787.46838056,20
2025-01-03 06:00:00,0.44848,0.450576,0.44848,0.450576,0.449575,124495.88045057,38
2025-01-03 06:05:00,0.450341,0.45207,0.450341,0.45207,0.451518,28843.93535564,40
2025-01-03 06:10:00,0.45207,0.456655,0.45207,0.456022,0.455301,44798.72496579,94
2025-01-03 06:15:00,0.456184,0.456626,0.453529,0.455941,0.455531,22125.544701,51
2025-01-03 06:20:00,0.456185,0.456938,0.45492,0.455217,0.456573,22487.37576475,29
2025-01-03 06:25:00,0.455014,0.456769,0.455014,0.455897,0.45605,131770.17056562,56
2025-01-03 06:30:00,0.455235,0.45663,0.454065,0.454282,0.454492,69295.27033059,27
2025-01-03 06:35:00,0.454474,0.455004,0.451941,0.452937,0.452197,114212.73484077,34
2025-01-03 06:40:00,0.453448,0.456522,0.453448,0.45603,0.455658,62036.16986596,70
2025-01-03 06:45:00,0.456036,0.457055,0.454013,0.45692,0.456183,27422.93757021,28
2025-01-03 06:50:00,0.456824,0.457003,0.455206,0.455405,0.455298,90950.7965354,16
2025-01-03 06:55:00,0.455246,0.455246,0.453816,0.453816,0.454683,33614.51915003,22
